name,x,y,z,vx,vy,vz,mass
body67,1.6592147817835876,-10.216191932251915,-2.1827987188008184,3.935943446630748,-4.414743566251371,1.6414899879158509,0.28874405987792995
body68,6.772649083001839,14.074775469132204,-3.6473860022686795,3.3848340306234723,0.006871925671700592,-1.8993668998056246,0.8904186316283434
body69,-6.34155696616404,12.856294251459085,0.5141565516569542,-4.3968615674728,5.146461941183634,-3.3103209969468153,3.39864268227108
body70,-2.9129652866693103,10.016712057217118,-1.2968183951859054,1.355222421388702,-1.2437797817775846,1.7090534599245448,0.8301836719607213
body71,-7.4659685350328395,-3.2539174728855738,0.06945690135166951,1.603920199739851,3.3395511197879277,-2.5993886501688808,0.5262851610840645
body72,11.938648092527012,10.321055319144415,-2.0433732914471867,-0.44329195395625215,3.8982641839399177,-2.0196560480921635,0.5971168937134612
body73,-12.173729277750114,-8.35455219305542,-2.024687683098236,-0.9760839653953781,-9.840527789387334,2.3450078805367935,2.9056943673014306
body74,-0.02152266995786159,6.752126179055672,-0.5063768957883331,3.179050717435837,-4.326792533588458,1.0132750537159458,2.897531294285221
body75,-19.462187220796732,3.170722335275535,2.463093226913407,-3.382084521019535,-4.696178861931631,0.22154337158268106,3.4111200011210885
body76,-17.603983571041447,-7.902781005489473,3.11409361043343,-0.6614616094098842,-3.6372918123013327,1.0749894287393271,4.959837254783868
body77,-6.978227729064754,15.001448807431714,-0.02812750123599003,-10.135031014408808,2.805515001977512,0.5100336809779631,1.8157894724206802
body78,14.663919424649963,21.697991798991914,-4.052553929330726,-3.400953741123677,2.224027566235233,-0.3107967701545952,0.4168592891266608
body79,-14.549971674824954,-12.844292728140207,-0.7022522348353557,4.672735798934949,-0.2088640261942445,0.07391606417180392,0.3436248520459133
body80,16.75607089568238,-31.360882777212648,3.0806170401282347,5.136061095547758,-3.35120087823904,0.16112310668998575,0.5026839423913481
body81,-13.72137850158551,-7.270779688995282,1.0832029126422014,2.055635318527506,-1.5891862873269402,3.8624120205974157,1.4125358833119956
body82,-11.622166020159964,-9.573514928261948,1.098968061231715,-1.488238220132128,-2.669286937810282,0.41730782555362206,3.2167267568934355
body83,4.312377344510901,11.384083655912152,-1.6474470358379751,3.647452912063378,-1.5993867096650622,-0.8312688296199223,3.152314201560426
body84,-5.295016546026566,-5.9353878490483005,-0.43194665678073096,-5.561617224706628,-3.0859479946706845,-0.23918539559235896,2.202747801648506
body85,7.853340847866746,6.946443314817991,0.477646346562299,3.30503807494198,-3.20758531567407,0.28838228813776645,0.3401890189770933
